Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
43772000;13880283;700796;67055
43834000;13899830;677686;67055
43896000;13919674;714953;67055
43958000;13939759;738563;67055
44020000;13959421;663994;67055
44082000;13979034;658562;67055
44144000;13999007;702552;67055
44206000;14018726;713214;67055
44268000;14038407;723996;67055
44330000;14058637;682967;67055
44392000;14078429;691619;67055
44454000;14098189;679390;67055
44516000;14117946;703923;67055
44578000;14139119;733003;67055
44640000;14158817;722695;67055
44702000;14178513;687380;67055
44764000;14198522;721071;67055
44826000;14218346;690881;67055
44888000;14237848;704517;67055
44950000;14257622;669700;67055
45012000;14277296;650734;67055
45074000;14296801;714632;67055
45136000;14316604;657409;67055
45198000;14336189;699089;67055
45260000;14356161;718131;67055
45322000;14376141;692630;67055
45384000;14395745;705386;67055
45446000;14415612;710848;67055
45508000;14435223;663463;67055
45570000;14454850;704508;67055
45632000;14474644;673410;67055
45694000;14494406;644844;67055
45756000;14514110;712065;67055
45818000;14533745;684778;67055
45880000;14553664;706497;67055
45942000;14573550;711879;67055
46004000;14593309;703513;67055
46066000;14612911;656379;67055
46128000;14632480;709318;67055
46190000;14652207;698439;67055
46252000;14672259;664508;67055
46314000;14691807;650958;67055
46376000;14711417;712792;67055
46438000;14730858;743433;67055
46500000;14750216;684222;67055
46562000;14769756;696970;67055
46624000;14789199;687512;67055
46686000;14809141;745936;67055
46748000;14829163;664747;67055
46810000;14850447;703645;67055
46872000;14870202;731226;67055
46934000;14889811;778745;67055
46996000;14909182;696967;67055
47058000;14928725;724664;67055
47120000;14947991;684123;67055
47182000;14967349;709028;67055
47244000;14986970;740675;67055
47306000;15006322;728182;67055
47368000;15025615;685386;67055
47430000;15045154;703575;67055
47492000;15064893;710571;67055
47554000;15084120;649057;67055
47616000;15103460;666795;67055
47678000;15122982;688299;67055
47740000;15142368;736422;67055
47802000;15161719;694572;67055
47864000;15181343;654570;67055
47926000;15200822;704290;67055
47988000;15219972;714211;67055
48050000;15239334;749198;67055
48112000;15258844;723627;67055
48174000;15278062;674107;67055
48236000;15297666;709829;67055
48298000;15317046;671709;67055
48360000;15336339;692873;67055
48422000;15355813;699484;67055
48484000;15375538;700025;67055
48546000;15395071;663438;67055
48608000;15414433;713430;67055
48670000;15433719;701184;67055
48732000;15453058;704354;67055
48794000;15472482;730577;67055
48856000;15491881;679727;67055
48918000;15511179;701678;67055
48980000;15530654;723791;67055
49042000;15550611;670115;67055
49104000;15570201;682868;67055
49166000;15590233;667857;67055
49228000;15610159;690508;67055
49290000;15629819;683853;67055
49352000;15649423;715047;67055
49414000;15669446;738988;67055
49476000;15688881;688173;67055
49538000;15708262;655359;67055
49600000;15727683;720204;67055
49662000;15747126;735512;67055
49724000;15766758;712111;67055
49786000;15786131;682514;67055
49848000;15805698;705859;67055
49910000;15825154;656633;67055
49972000;15844661;703928;67055
50034000;15864021;713399;67055
50096000;15883505;687519;67055
50158000;15902788;613658;67055
50220000;15922521;720122;67055
50282000;15941842;668188;67055
50344000;15960937;717379;67055
50406000;15980331;697362;67055
50468000;15999792;633236;67055
50530000;16019413;693538;67055
50592000;16038861;713656;67055
50654000;16058211;718299;67055
50716000;16077758;680126;67055
50778000;16097098;659855;67055
50840000;16116580;673661;67055
50902000;16136554;634856;67055
50964000;16156305;674636;67055
51026000;16175966;673185;67055
51088000;16195390;706432;67055
51150000;16215155;674037;67055
51212000;16234814;708521;67055
51274000;16254513;674249;67055
51336000;16274070;699273;67055
51398000;16293659;730098;67055
51460000;16313146;665934;67055
51522000;16333338;708077;67055
51584000;16352901;646574;67055
51646000;16372588;699935;67055
51708000;16391923;654329;67055
51770000;16411491;685049;67055
51832000;16431252;698876;67055
51894000;16451058;711639;67055
51956000;16470637;680191;67055
52018000;16490210;739086;67055
52080000;16509712;647826;67055
52142000;16529402;699757;67055
52204000;16549105;702788;67055
52266000;16568962;681914;67055
52328000;16588474;646950;67055
52390000;16608011;722694;67055
52452000;16627498;658664;67055
52514000;16647423;734270;67055
52576000;16667331;640561;67055
52638000;16686729;630026;67055
52700000;16706215;633857;67055
52762000;16725800;707865;67055
52824000;16745175;670066;67055
52886000;16764602;726155;67055
52948000;16784137;664757;67055
53010000;16803849;688680;67055
53072000;16823205;720188;67055
53134000;16842770;702611;67055
53196000;16862407;692904;67055
53258000;16881971;718732;67055
53320000;16901571;701467;67055
53382000;16920992;679578;67055
53444000;16940407;682831;67055
53506000;16959706;735233;67055
53568000;16979193;729753;67055
53630000;16998597;665348;67055
53692000;17018133;711269;67055
53754000;17037441;658126;67055
53816000;17056768;700181;67055
53878000;17076254;718880;67055
53940000;17097259;714230;67055
54002000;17116671;685100;67055
54064000;17137867;658494;67055
