Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
5845000;836445;6165;3556
5852000;837432;7275;3556
5859000;838417;6204;3556
5866000;839398;6418;3556
5873000;840389;6212;3556
5880000;841380;6678;3556
5887000;842371;8070;3556
5894000;843359;5950;3556
5901000;844347;6938;3556
5908000;845337;6798;3556
5915000;846318;6541;3556
5922000;847302;5773;3556
5929000;848290;7259;3556
5936000;849277;7034;3556
5943000;850259;5671;3556
5950000;851327;7136;3556
5957000;852308;6789;3556
5964000;853298;6280;3556
5971000;854288;6493;3556
5978000;855285;6405;3556
5985000;856277;7272;3556
5992000;857256;6055;3556
5999000;858238;5705;3556
6006000;859225;6036;3556
6013000;860216;7656;3556
6020000;861211;5890;3556
6027000;862205;6242;3556
6034000;863194;6951;3556
6041000;864183;5545;3556
6048000;865159;6986;3556
6055000;866140;5766;3556
6062000;867153;5669;3556
6069000;868144;6967;3556
6076000;869133;5452;3556
6083000;870111;5792;3556
6090000;871090;5322;3556
6097000;872071;6407;3556
6104000;873050;7067;3556
6111000;874036;7817;3556
6118000;875027;6604;3556
6125000;876017;7080;3556
6132000;877001;5356;3556
6139000;877992;5791;3556
6146000;878974;6103;3556
6153000;879954;6214;3556
6160000;880939;6372;3556
6167000;881920;7362;3556
6174000;882943;7240;3556
6181000;883930;8046;3556
6188000;884912;5591;3556
6195000;885897;7216;3556
6202000;886885;7265;3556
6209000;887875;6469;3556
6216000;888865;7276;3556
6223000;889856;5680;3556
6230000;890845;7551;3556
6237000;891832;5556;3556
6244000;892823;6265;3556
6251000;893813;5558;3556
6258000;894807;7080;3556
6265000;895799;8116;3556
6272000;896788;7327;3556
6279000;897769;6907;3556
6286000;898852;6859;3556
6293000;899837;6913;3556
6300000;900825;7174;3556
6307000;901817;5745;3556
6314000;902805;7332;3556
6321000;903804;6092;3556
6328000;904788;7235;3556
6335000;905772;5672;3556
6342000;906751;6601;3556
6349000;907734;6870;3556
6356000;908721;6409;3556
6363000;909712;8088;3556
6370000;910708;6109;3556
6377000;911705;7254;3556
6384000;912689;6530;3556
6391000;913668;5905;3556
6398000;914703;7136;3556
6405000;915690;7113;3556
6412000;916673;6738;3556
6419000;917668;5864;3556
6426000;918661;6590;3556
6433000;919648;6402;3556
6440000;920625;6330;3556
6447000;921612;7054;3556
6454000;922600;5334;3556
6461000;923589;8022;3556
6468000;924582;6545;3556
6475000;925567;6884;3556
6482000;926549;6722;3556
6489000;927534;5892;3556
6496000;928521;6939;3556
6503000;929572;7035;3556
6510000;930756;7507;3556
6517000;931752;6179;3556
6524000;932739;6601;3556
6531000;933728;8264;3556
6538000;934714;7262;3556
6545000;935701;6632;3556
6552000;936692;6597;3556
6559000;937679;6869;3556
6566000;938674;6488;3556
6573000;939658;6069;3556
6580000;940645;5811;3556
6587000;941636;6041;3556
6594000;942624;7046;3556
